success,status_code,elapsed_ms,error
True,200,2.94,
True,200,15.74,
True,200,13.28,
True,200,19.96,
True,200,3.16,
True,200,3.09,
True,200,6.13,
True,200,5.30,
True,200,8.71,
True,200,4.80,
True,200,4.96,
True,200,7.72,
True,200,3.03,
True,200,3.29,
True,200,9.10,
True,200,11.93,
True,200,3.85,
True,200,2.76,
True,200,13.23,
True,200,4.13,
True,200,2.11,
True,200,2.80,
True,200,4.06,
True,200,4.38,
True,200,14.73,
True,200,3.64,
True,200,2.74,
True,200,10.36,
True,200,2.72,
True,200,4.83,
True,200,4.43,
True,200,5.04,
True,200,11.22,
True,200,9.84,
True,200,3.80,
True,200,16.35,
True,200,59.86,
True,200,137.61,
True,200,18.18,
True,200,2.49,
True,200,2.00,
True,200,2.68,
True,200,1.84,
True,200,2.43,
True,200,2.38,
True,200,25.62,
True,200,15.85,
True,200,24.57,
True,200,58.02,
True,200,11.55,
True,200,6.23,
True,200,15.10,
True,200,4.46,
True,200,2.31,
True,200,7.91,
True,200,12.34,
True,200,7.80,
True,200,2.51,
True,200,1.54,
True,200,7.33,
True,200,3.06,
True,200,2.28,
True,200,2.19,
True,200,4.44,
True,200,2.59,
True,200,1.72,
True,200,2.76,
True,200,2.27,
True,200,4.13,
True,200,3.11,
True,200,3.21,
True,200,3.70,
True,200,7.30,
True,200,5.87,
True,200,34.14,
True,200,5.30,
True,200,4.52,
True,200,62.13,
True,200,24.49,
True,200,14.04,
True,200,10.96,
True,200,4.46,
True,200,3.26,
True,200,8.39,
True,200,5.51,
True,200,22.90,
True,200,9.70,
True,200,7.90,
True,200,11.79,
True,200,3.14,
True,200,14.76,
True,200,7.31,
True,200,26.54,
True,200,3.07,
True,200,2.86,
True,200,2.75,
True,200,4.12,
True,200,13.84,
True,200,2.44,
True,200,4.05,
True,200,16.01,
True,200,23.82,
True,200,5.51,
True,200,2.62,
True,200,2.59,
True,200,2.53,
True,200,6.54,
True,200,5.43,
True,200,5.05,
True,200,6.47,
True,200,9.14,
True,200,5.12,
True,200,8.28,
True,200,5.26,
True,200,5.31,
True,200,4.19,
True,200,11.72,
True,200,27.29,
True,200,6.95,
True,200,8.30,
True,200,7.00,
True,200,3.57,
True,200,4.51,
True,200,8.12,
True,200,4.86,
True,200,11.95,
True,200,4.79,
True,200,4.97,
True,200,18.93,
True,200,11.29,
True,200,4.61,
True,200,3.40,
True,200,3.82,
True,200,21.46,
True,200,5.46,
True,200,17.02,
True,200,4.80,
True,200,3.82,
True,200,4.44,
True,200,16.11,
True,200,10.64,
True,200,2.69,
True,200,2.81,
True,200,14.46,
True,200,9.14,
True,200,3.99,
True,200,2.66,
True,200,3.68,
True,200,10.82,
True,200,3.32,
True,200,3.65,
True,200,10.51,
True,200,7.07,
True,200,2.39,
True,200,11.21,
True,200,5.81,
True,200,5.06,
True,200,5.05,
True,200,2.56,
True,200,3.11,
True,200,4.23,
True,200,2.50,
True,200,7.58,
True,200,22.91,
True,200,6.60,
True,200,6.29,
True,200,13.73,
True,200,9.60,
True,200,14.17,
True,200,19.99,
True,200,18.66,
True,200,10.46,
True,200,8.85,
True,200,10.68,
True,200,2.67,
True,200,3.39,
True,200,2.63,
True,200,4.60,
True,200,2.58,
True,200,2.67,
True,200,16.92,
True,200,10.47,
True,200,7.14,
True,200,15.44,
True,200,3.93,
True,200,2.95,
True,200,2.67,
True,200,2.70,
True,200,9.01,
True,200,5.61,
True,200,2.21,
True,200,11.82,
True,200,10.90,
True,200,3.00,
True,200,3.99,
True,200,4.95,
True,200,2.68,
True,200,7.22,
True,200,5.80,
True,200,9.05,
True,200,13.72,
True,200,7.20,
True,200,6.10,
True,200,2.02,
True,200,2.73,
True,200,10.16,
True,200,2.30,
True,200,4.10,
True,200,17.82,
True,200,2.83,
True,200,4.33,
True,200,11.73,
True,200,3.44,
True,200,12.52,
True,200,3.07,
True,200,10.36,
True,200,4.73,
True,200,3.51,
True,200,2.46,
True,200,5.46,
True,200,5.32,
True,200,14.04,
True,200,14.58,
True,200,3.17,
True,200,12.09,
True,200,2.79,
True,200,13.60,
True,200,2.49,
True,200,2.84,
True,200,2.60,
True,200,3.39,
True,200,5.73,
True,200,10.65,
True,200,3.25,
True,200,6.20,
True,200,42.04,
True,200,4.16,
True,200,11.77,
True,200,3.37,
True,200,3.99,
True,200,4.10,
True,200,5.79,
True,200,3.67,
True,200,3.33,
True,200,3.11,
True,200,5.87,
True,200,3.28,
True,200,3.64,
True,200,5.74,
True,200,4.53,
True,200,3.04,
True,200,3.72,
True,200,3.68,
True,200,32.48,
True,200,4.68,
True,200,6.82,
True,200,14.13,
True,200,4.62,
True,200,20.09,
True,200,3.62,
True,200,2.56,
True,200,6.01,
True,200,5.06,
True,200,4.91,
True,200,14.58,
True,200,4.83,
True,200,6.69,
True,200,7.98,
True,200,32.96,
True,200,6.56,
True,200,6.97,
True,200,3.31,
True,200,19.53,
True,200,17.32,
True,200,4.10,
True,200,3.48,
True,200,19.19,
True,200,2.70,
True,200,5.23,
True,200,17.53,
True,200,7.67,
True,200,8.06,
True,200,4.08,
True,200,3.46,
